Shift_Point1,Shift_Point2,Toward_Point,Actual_Coord,RSSI,Normalized1,Normalized2,Normalized3,Best_Shift,Best_coord,Best_accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy
C,E,D,"[2.1, 4.3]","[-55, -56, -65, -69, -70, -78]","{0.514: [0.329, 0.291, 0.188, 0.211, 0.489, 0.04]}","{0.382: [0.396, 0.356, 0.293, 0.055, 0.061, 0.068]}","{0.301: [0.447, 0.211, 0.156, 0.068, 0.157, 0.04]}",3,"(1.4, 4.7)",0.806,0,"(2.0, 6.7)",2.402,1,"(1.8, 6.0)",1.726,2,"(1.6, 5.3)",1.118,3,"(1.4, 4.7)",0.806,4,"(1.2, 4.0)",0.949,5,"(1.0, 3.3)",1.487,6,"(0.8, 2.7)",2.062,7,"(0.6, 2.0)",2.746,8,"(0.4, 1.3)",3.448,9,"(0.2, 0.7)",4.071
B,D,E,"[3, 1.95]","[-59, -65, -65, -65, -69, -69]","{0.389: [0.28, 0.177, 0.188, 0.14, 0.468, 0.08]}","{0.387: [0.553, 0.085, 0.156, 0.122, 0.169, 0.08]}","{0.291: [0.352, 0.253, 0.293, 0.11, 0.045, 0.055]}",0,"(2.0, 6.7)",4.854,0,"(2.0, 6.7)",4.854,1,"(2.4, 7.0)",5.086,2,"(2.8, 7.3)",5.354,3,"(3.2, 7.7)",5.753,4,"(3.6, 8.0)",6.08,5,"(4.0, 8.3)",6.428,6,"(4.4, 8.7)",6.894,7,"(4.8, 9.0)",7.276,8,"(5.2, 9.3)",7.672,9,"(5.6, 9.7)",8.175
D,E,C,"[3.05, 4.3]","[-51, -52, -60, -62, -68, -81]","{0.536: [0.378, 0.342, 0.25, 0.088, 0.447, 0.08]}","{0.513: [0.44, 0.402, 0.348, 0.151, 0.03, 0.11]}","{0.35: [0.329, 0.288, 0.154, 0.225, 0.261, 0.125]}",3,"(4.6, 4.7)",1.601,0,"(4.0, 6.7)",2.581,1,"(4.2, 6.0)",2.052,2,"(4.4, 5.3)",1.68,3,"(4.6, 4.7)",1.601,4,"(4.8, 4.0)",1.776,5,"(5.0, 3.3)",2.191,6,"(5.2, 2.7)",2.68,7,"(5.4, 2.0)",3.288,8,"(5.6, 1.3)",3.937,9,"(5.8, 0.7)",4.53
C,D,E,"[5.9, 3.8]","[-56, -56, -66, -67, -70, -77]","{0.487: [0.317, 0.291, 0.175, 0.175, 0.489, 0.027]}","{0.369: [0.385, 0.356, 0.283, 0.082, 0.061, 0.055]}","{0.325: [0.474, 0.211, 0.143, 0.095, 0.157, 0.027]}",2,"(1.6, 5.3)",4.554,0,"(2.0, 6.7)",4.86,1,"(1.8, 6.0)",4.653,2,"(1.6, 5.3)",4.554,3,"(1.4, 4.7)",4.589,4,"(1.2, 4.0)",4.704,5,"(1.0, 3.3)",4.925,6,"(0.8, 2.7)",5.217,7,"(0.6, 2.0)",5.597,8,"(0.4, 1.3)",6.042,9,"(0.2, 0.7)",6.488
E,B,D,"[4.8, 9.8]","[-78, -75, -70, -84, -90, -90]","{1.185: [1.053, 0.056, 0.091, 0.135, 0.084, 0.2]}","{1.123: [0.049, 0.051, 0.125, 0.474, 0.915, 0.2]}","{0.812: [0.054, 0.172, 0.014, 0.556, 0.406, 0.552]}",9,"(2.8, 5.0)",5.2,0,"(1.0, 5.0)",6.122,1,"(1.2, 5.0)",6.0,2,"(1.4, 5.0)",5.882,3,"(1.6, 5.0)",5.769,4,"(1.8, 5.0)",5.66,5,"(2.0, 5.0)",5.557,6,"(2.2, 5.0)",5.459,7,"(2.4, 5.0)",5.367,8,"(2.6, 5.0)",5.28,9,"(2.8, 5.0)",5.2
E,C,D,"[2.6, 8.3]","[-55, -60, -66, -77, -81, -87]","{0.869: [0.329, 0.241, 0.175, 0.351, 0.723, 0.16]}","{0.574: [0.257, 0.062, 0.043, 0.426, 0.266, 0.5]}","{0.425: [0.396, 0.31, 0.283, 0.055, 0.227, 0.192]}",0,"(3.0, 8.3)",0.4,0,"(3.0, 8.3)",0.4,1,"(3.3, 8.5)",0.728,2,"(3.6, 8.7)",1.077,3,"(3.9, 8.8)",1.393,4,"(4.2, 9.0)",1.746,5,"(4.5, 9.2)",2.102,6,"(4.8, 9.3)",2.417,7,"(5.1, 9.5)",2.773,8,"(5.4, 9.7)",3.13,9,"(5.7, 9.8)",3.444
E,C,D,"[3.2, 8.6]","[-56, -59, -60, -73, -77, -87]","{0.738: [0.317, 0.253, 0.25, 0.281, 0.638, 0.16]}","{0.497: [0.243, 0.078, 0.13, 0.352, 0.203, 0.5]}","{0.438: [0.385, 0.322, 0.348, 0.0, 0.167, 0.192]}",1,"(3.3, 8.5)",0.141,0,"(3.0, 8.3)",0.361,1,"(3.3, 8.5)",0.141,2,"(3.6, 8.7)",0.412,3,"(3.9, 8.8)",0.728,4,"(4.2, 9.0)",1.077,5,"(4.5, 9.2)",1.432,6,"(4.8, 9.3)",1.746,7,"(5.1, 9.5)",2.102,8,"(5.4, 9.7)",2.46,9,"(5.7, 9.8)",2.773
E,D,C,"[2.2, 3]","[-52, -62, -61, -66, -69, -76]","{0.48: [0.366, 0.215, 0.237, 0.158, 0.468, 0.013]}","{0.393: [0.429, 0.287, 0.337, 0.096, 0.045, 0.041]}","{0.253: [0.297, 0.031, 0.116, 0.222, 0.078, 0.31]}",9,"(3.0, 5.3)",2.435,0,"(3.0, 8.3)",5.36,1,"(3.0, 8.0)",5.064,2,"(3.0, 7.7)",4.768,3,"(3.0, 7.3)",4.374,4,"(3.0, 7.0)",4.079,5,"(3.0, 6.7)",3.785,6,"(3.0, 6.3)",3.396,7,"(3.0, 6.0)",3.105,8,"(3.0, 5.7)",2.816,9,"(3.0, 5.3)",2.435
C,D,E,"[5.9, 3.8]","[-56, -56, -66, -67, -69, -77]","{0.467: [0.317, 0.291, 0.175, 0.175, 0.468, 0.027]}","{0.367: [0.385, 0.356, 0.283, 0.082, 0.045, 0.055]}","{0.329: [0.474, 0.211, 0.143, 0.095, 0.169, 0.027]}",2,"(1.6, 5.3)",4.554,0,"(2.0, 6.7)",4.86,1,"(1.8, 6.0)",4.653,2,"(1.6, 5.3)",4.554,3,"(1.4, 4.7)",4.589,4,"(1.2, 4.0)",4.704,5,"(1.0, 3.3)",4.925,6,"(0.8, 2.7)",5.217,7,"(0.6, 2.0)",5.597,8,"(0.4, 1.3)",6.042,9,"(0.2, 0.7)",6.488
E,D,C,"[0.5, 8.6]","[-43, -60, -63, -70, -68, -86]","{0.604: [0.476, 0.241, 0.212, 0.228, 0.447, 0.147]}","{0.513: [0.419, 0.062, 0.087, 0.296, 0.062, 0.483]}","{0.508: [0.527, 0.31, 0.315, 0.041, 0.03, 0.178]}",0,"(3.0, 8.3)",2.518,0,"(3.0, 8.3)",2.518,1,"(3.3, 8.5)",2.802,2,"(3.6, 8.7)",3.102,3,"(3.9, 8.8)",3.406,4,"(4.2, 9.0)",3.722,5,"(4.5, 9.2)",4.045,6,"(4.8, 9.3)",4.357,7,"(5.1, 9.5)",4.687,8,"(5.4, 9.7)",5.022,9,"(5.7, 9.8)",5.337
E,B,D,"[2.5, 0.2]","[-65, -74, -68, -69, -73, -74]","{0.541: [0.711, 0.042, 0.117, 0.068, 0.12, 0.013]}","{0.42: [0.207, 0.063, 0.15, 0.211, 0.553, 0.013]}","{0.212: [0.122, 0.156, 0.014, 0.278, 0.141, 0.276]}",7,"(2.4, 5.0)",4.801,0,"(1.0, 5.0)",5.029,1,"(1.2, 5.0)",4.973,2,"(1.4, 5.0)",4.924,3,"(1.6, 5.0)",4.884,4,"(1.8, 5.0)",4.851,5,"(2.0, 5.0)",4.826,6,"(2.2, 5.0)",4.809,7,"(2.4, 5.0)",4.801,8,"(2.6, 5.0)",4.801,9,"(2.8, 5.0)",4.809
E,D,C,"[1.1, 8.8]","[-54, -52, -64, -68, -69, -84]","{0.543: [0.341, 0.342, 0.2, 0.193, 0.468, 0.12]}","{0.45: [0.407, 0.402, 0.304, 0.068, 0.045, 0.151]}","{0.387: [0.27, 0.188, 0.072, 0.259, 0.078, 0.448]}",0,"(3.0, 8.3)",1.965,0,"(3.0, 8.3)",1.965,1,"(3.0, 8.0)",2.062,2,"(3.0, 7.7)",2.195,3,"(3.0, 7.3)",2.421,4,"(3.0, 7.0)",2.617,5,"(3.0, 6.7)",2.832,6,"(3.0, 6.3)",3.14,7,"(3.0, 6.0)",3.384,8,"(3.0, 5.7)",3.636,9,"(3.0, 5.3)",3.982
E,B,D,"[5.5, 3]","[-62, -62, -65, -73, -77, -86]","{0.649: [0.244, 0.215, 0.188, 0.281, 0.638, 0.147]}","{0.466: [0.632, 0.127, 0.156, 0.014, 0.072, 0.147]}","{0.428: [0.162, 0.031, 0.058, 0.352, 0.203, 0.483]}",9,"(2.8, 5.0)",3.36,0,"(1.0, 5.0)",4.924,1,"(1.2, 5.0)",4.742,2,"(1.4, 5.0)",4.562,3,"(1.6, 5.0)",4.383,4,"(1.8, 5.0)",4.206,5,"(2.0, 5.0)",4.031,6,"(2.2, 5.0)",3.859,7,"(2.4, 5.0)",3.689,8,"(2.6, 5.0)",3.523,9,"(2.8, 5.0)",3.36
B,D,E,"[5.8, 2.4]","[-63, -66, -66, -67, -70, -73]","{0.493: [0.658, 0.07, 0.143, 0.095, 0.157, 0.027]}","{0.383: [0.232, 0.165, 0.175, 0.175, 0.489, 0.027]}","{0.244: [0.308, 0.241, 0.283, 0.082, 0.061, 0.0]}",1,"(2.4, 7.0)",5.72,0,"(2.0, 6.7)",5.738,1,"(2.4, 7.0)",5.72,2,"(2.8, 7.3)",5.745,3,"(3.2, 7.7)",5.903,4,"(3.6, 8.0)",6.017,5,"(4.0, 8.3)",6.168,6,"(4.4, 8.7)",6.454,7,"(4.8, 9.0)",6.675,8,"(5.2, 9.3)",6.926,9,"(5.6, 9.7)",7.303
E,D,C,"[1.6, 5.8]","[-51, -55, -57, -62, -70, -80]","{0.568: [0.378, 0.304, 0.287, 0.088, 0.489, 0.067]}","{0.509: [0.44, 0.368, 0.38, 0.151, 0.061, 0.096]}","{0.322: [0.311, 0.141, 0.174, 0.148, 0.094, 0.379]}",8,"(3.0, 5.7)",1.404,0,"(3.0, 8.3)",2.865,1,"(3.0, 8.0)",2.608,2,"(3.0, 7.7)",2.36,3,"(3.0, 7.3)",2.052,4,"(3.0, 7.0)",1.844,5,"(3.0, 6.7)",1.664,6,"(3.0, 6.3)",1.487,7,"(3.0, 6.0)",1.414,8,"(3.0, 5.7)",1.404,9,"(3.0, 5.3)",1.487
E,D,B,"[1.1, 1.1]","[-61, -73, -75, -78, -80, -81]","{0.71: [0.256, 0.076, 0.062, 0.368, 0.702, 0.08]}","{0.476: [0.176, 0.141, 0.087, 0.444, 0.25, 0.397]}","{0.378: [0.605, 0.028, 0.026, 0.054, 0.036, 0.08]}",7,"(0.3, 1.5)",0.894,0,"(1.0, 5.0)",3.901,1,"(0.9, 4.5)",3.406,2,"(0.8, 4.0)",2.915,3,"(0.7, 3.5)",2.433,4,"(0.6, 3.0)",1.965,5,"(0.5, 2.5)",1.523,6,"(0.4, 2.0)",1.14,7,"(0.3, 1.5)",0.894,8,"(0.2, 1.0)",0.906,9,"(0.1, 0.5)",1.166
D,E,C,"[5.8, 7.5]","[-52, -58, -68, -70, -70, -74]","{0.518: [0.366, 0.266, 0.15, 0.228, 0.489, 0.013]}","{0.369: [0.429, 0.333, 0.261, 0.041, 0.061, 0.014]}","{0.311: [0.316, 0.205, 0.308, 0.125, 0.239, 0.028]}",0,"(4.0, 6.7)",1.97,0,"(4.0, 6.7)",1.97,1,"(4.2, 6.0)",2.193,2,"(4.4, 5.3)",2.608,3,"(4.6, 4.7)",3.046,4,"(4.8, 4.0)",3.64,5,"(5.0, 3.3)",4.276,6,"(5.2, 2.7)",4.837,7,"(5.4, 2.0)",5.515,8,"(5.6, 1.3)",6.203,9,"(5.8, 0.7)",6.8
E,D,C,"[3.7, 4.9]","[-51, -58, -62, -68, -74, -82]","{0.64: [0.378, 0.266, 0.225, 0.193, 0.574, 0.093]}","{0.446: [0.44, 0.333, 0.326, 0.068, 0.121, 0.123]}","{0.378: [0.311, 0.094, 0.101, 0.259, 0.156, 0.414]}",9,"(3.0, 5.3)",0.806,0,"(3.0, 8.3)",3.471,1,"(3.0, 8.0)",3.178,2,"(3.0, 7.7)",2.886,3,"(3.0, 7.3)",2.5,4,"(3.0, 7.0)",2.214,5,"(3.0, 6.7)",1.931,6,"(3.0, 6.3)",1.565,7,"(3.0, 6.0)",1.304,8,"(3.0, 5.7)",1.063,9,"(3.0, 5.3)",0.806
E,B,D,"[3.9, 1.9]","[-69, -64, -65, -81, -82, -66]","{0.842: [0.159, 0.19, 0.188, 0.421, 0.745, 0.12]}","{0.723: [0.816, 0.099, 0.156, 0.095, 0.012, 0.12]}","{0.356: [0.068, 0.0, 0.058, 0.5, 0.281, 0.138]}",9,"(2.8, 5.0)",3.289,0,"(1.0, 5.0)",4.245,1,"(1.2, 5.0)",4.111,2,"(1.4, 5.0)",3.982,3,"(1.6, 5.0)",3.86,4,"(1.8, 5.0)",3.744,5,"(2.0, 5.0)",3.636,6,"(2.2, 5.0)",3.536,7,"(2.4, 5.0)",3.444,8,"(2.6, 5.0)",3.362,9,"(2.8, 5.0)",3.289
E,D,C,"[5.05, 7.1]","[-48, -60, -65, -70, -67, -80]","{0.502: [0.415, 0.241, 0.188, 0.228, 0.426, 0.067]}","{0.417: [0.473, 0.31, 0.293, 0.041, 0.015, 0.096]}","{0.364: [0.351, 0.062, 0.058, 0.296, 0.047, 0.379]}",4,"(3.0, 7.0)",2.052,0,"(3.0, 8.3)",2.375,1,"(3.0, 8.0)",2.239,2,"(3.0, 7.7)",2.136,3,"(3.0, 7.3)",2.06,4,"(3.0, 7.0)",2.052,5,"(3.0, 6.7)",2.089,6,"(3.0, 6.3)",2.201,7,"(3.0, 6.0)",2.326,8,"(3.0, 5.7)",2.482,9,"(3.0, 5.3)",2.728
D,E,C,"[5.8, 7.5]","[-52, -59, -68, -70, -70, -71]","{0.514: [0.366, 0.253, 0.15, 0.228, 0.489, 0.053]}","{0.363: [0.429, 0.322, 0.261, 0.041, 0.061, 0.027]}","{0.305: [0.316, 0.192, 0.308, 0.125, 0.239, 0.014]}",0,"(4.0, 6.7)",1.97,0,"(4.0, 6.7)",1.97,1,"(4.2, 6.0)",2.193,2,"(4.4, 5.3)",2.608,3,"(4.6, 4.7)",3.046,4,"(4.8, 4.0)",3.64,5,"(5.0, 3.3)",4.276,6,"(5.2, 2.7)",4.837,7,"(5.4, 2.0)",5.515,8,"(5.6, 1.3)",6.203,9,"(5.8, 0.7)",6.8
E,C,D,"[1.85, 1.7]","[-55, -60, -67, -68, -78, -82]","{0.675: [0.329, 0.241, 0.163, 0.193, 0.66, 0.093]}","{0.38: [0.396, 0.31, 0.272, 0.068, 0.182, 0.123]}","{0.357: [0.257, 0.062, 0.029, 0.259, 0.219, 0.414]}",9,"(3.0, 5.3)",3.779,0,"(3.0, 8.3)",6.699,1,"(3.0, 8.0)",6.404,2,"(3.0, 7.7)",6.109,3,"(3.0, 7.3)",5.717,4,"(3.0, 7.0)",5.423,5,"(3.0, 6.7)",5.131,6,"(3.0, 6.3)",4.742,7,"(3.0, 6.0)",4.451,8,"(3.0, 5.7)",4.162,9,"(3.0, 5.3)",3.779
D,C,E,"[0.2, 9.7]","[-53, -48, -62, -64, -71, -76]","{0.606: [0.354, 0.392, 0.225, 0.123, 0.511, 0.013]}","{0.505: [0.418, 0.448, 0.326, 0.123, 0.076, 0.041]}","{0.341: [0.303, 0.342, 0.192, 0.2, 0.228, 0.056]}",0,"(4.0, 6.7)",4.841,0,"(4.0, 6.7)",4.841,1,"(4.2, 6.0)",5.449,2,"(4.4, 5.3)",6.083,3,"(4.6, 4.7)",6.66,4,"(4.8, 4.0)",7.325,5,"(5.0, 3.3)",8.0,6,"(5.2, 2.7)",8.602,7,"(5.4, 2.0)",9.291,8,"(5.6, 1.3)",9.986,9,"(5.8, 0.7)",10.6
D,E,C,"[1.8, 3.9]","[-48, -57, -65, -66, -68, -70]","{0.513: [0.415, 0.278, 0.188, 0.158, 0.447, 0.067]}","{0.441: [0.473, 0.345, 0.293, 0.096, 0.03, 0.041]}","{0.345: [0.368, 0.219, 0.25, 0.175, 0.261, 0.028]}",3,"(4.6, 4.7)",2.912,0,"(4.0, 6.7)",3.561,1,"(4.2, 6.0)",3.189,2,"(4.4, 5.3)",2.953,3,"(4.6, 4.7)",2.912,4,"(4.8, 4.0)",3.002,5,"(5.0, 3.3)",3.256,6,"(5.2, 2.7)",3.606,7,"(5.4, 2.0)",4.071,8,"(5.6, 1.3)",4.604,9,"(5.8, 0.7)",5.122
E,D,C,"[0.3, 0.3]","[-45, -61, -71, -72, -72, -77]","{0.621: [0.451, 0.228, 0.113, 0.263, 0.532, 0.027]}","{0.407: [0.505, 0.299, 0.228, 0.014, 0.091, 0.055]}","{0.392: [0.392, 0.047, 0.029, 0.333, 0.125, 0.328]}",9,"(3.0, 5.3)",5.682,0,"(3.0, 8.3)",8.443,1,"(3.0, 8.0)",8.16,2,"(3.0, 7.7)",7.877,3,"(3.0, 7.3)",7.503,4,"(3.0, 7.0)",7.224,5,"(3.0, 6.7)",6.946,6,"(3.0, 6.3)",6.58,7,"(3.0, 6.0)",6.307,8,"(3.0, 5.7)",6.037,9,"(3.0, 5.3)",5.682
E,B,D,"[3.9, 1.9]","[-64, -70, -70, -79, -80, -73]","{0.72: [0.22, 0.114, 0.125, 0.386, 0.702, 0.027]}","{0.483: [0.684, 0.014, 0.091, 0.068, 0.036, 0.027]}","{0.37: [0.135, 0.094, 0.014, 0.463, 0.25, 0.259]}",9,"(2.8, 5.0)",3.289,0,"(1.0, 5.0)",4.245,1,"(1.2, 5.0)",4.111,2,"(1.4, 5.0)",3.982,3,"(1.6, 5.0)",3.86,4,"(1.8, 5.0)",3.744,5,"(2.0, 5.0)",3.636,6,"(2.2, 5.0)",3.536,7,"(2.4, 5.0)",3.444,8,"(2.6, 5.0)",3.362,9,"(2.8, 5.0)",3.289
E,B,D,"[5.6, 9.5]","[-64, -69, -69, -83, -94, -96]","{1.369: [0.22, 0.127, 0.138, 0.456, 1.0, 0.28]}","{0.961: [0.135, 0.078, 0.0, 0.537, 0.469, 0.655]}","{0.591: [0.684, 0.028, 0.104, 0.122, 0.133, 0.28]}",0,"(1.0, 5.0)",6.435,0,"(1.0, 5.0)",6.435,1,"(0.9, 4.5)",6.862,2,"(0.8, 4.0)",7.3,3,"(0.7, 3.5)",7.747,4,"(0.6, 3.0)",8.201,5,"(0.5, 2.5)",8.661,6,"(0.4, 2.0)",9.126,7,"(0.3, 1.5)",9.596,8,"(0.2, 1.0)",10.07,9,"(0.1, 0.5)",10.548
E,D,C,"[0.5, 8.6]","[-44, -63, -65, -71, -70, -87]","{0.616: [0.463, 0.203, 0.188, 0.246, 0.489, 0.16]}","{0.525: [0.405, 0.016, 0.058, 0.315, 0.094, 0.5]}","{0.47: [0.516, 0.276, 0.293, 0.027, 0.061, 0.192]}",0,"(3.0, 8.3)",2.518,0,"(3.0, 8.3)",2.518,1,"(3.3, 8.5)",2.802,2,"(3.6, 8.7)",3.102,3,"(3.9, 8.8)",3.406,4,"(4.2, 9.0)",3.722,5,"(4.5, 9.2)",4.045,6,"(4.8, 9.3)",4.357,7,"(5.1, 9.5)",4.687,8,"(5.4, 9.7)",5.022,9,"(5.7, 9.8)",5.337
B,D,E,"[3, 1.95]","[-59, -65, -65, -66, -68, -70]","{0.386: [0.553, 0.085, 0.156, 0.108, 0.181, 0.067]}","{0.373: [0.28, 0.177, 0.188, 0.158, 0.447, 0.067]}","{0.286: [0.352, 0.253, 0.293, 0.096, 0.03, 0.041]}",0,"(2.0, 6.7)",4.854,0,"(2.0, 6.7)",4.854,1,"(2.4, 7.0)",5.086,2,"(2.8, 7.3)",5.354,3,"(3.2, 7.7)",5.753,4,"(3.6, 8.0)",6.08,5,"(4.0, 8.3)",6.428,6,"(4.4, 8.7)",6.894,7,"(4.8, 9.0)",7.276,8,"(5.2, 9.3)",7.672,9,"(5.6, 9.7)",8.175
C,E,D,"[0.2, 5.8]","[-54, -62, -63, -63, -75, -76]","{0.573: [0.341, 0.215, 0.212, 0.105, 0.596, 0.013]}","{0.386: [0.407, 0.287, 0.315, 0.137, 0.136, 0.041]}","{0.257: [0.421, 0.127, 0.182, 0.149, 0.096, 0.013]}",2,"(1.6, 5.3)",1.487,0,"(2.0, 6.7)",2.012,1,"(1.8, 6.0)",1.612,2,"(1.6, 5.3)",1.487,3,"(1.4, 4.7)",1.628,4,"(1.2, 4.0)",2.059,5,"(1.0, 3.3)",2.625,6,"(0.8, 2.7)",3.158,7,"(0.6, 2.0)",3.821,8,"(0.4, 1.3)",4.504,9,"(0.2, 0.7)",5.1
E,D,B,"[0.2, 3.1]","[-66, -69, -71, -74, -71, -82]","{0.58: [0.737, 0.028, 0.078, 0.0, 0.145, 0.093]}","{0.426: [0.195, 0.127, 0.113, 0.298, 0.511, 0.093]}","{0.339: [0.108, 0.078, 0.029, 0.37, 0.109, 0.414]}",0,"(1.0, 5.0)",2.062,0,"(1.0, 5.0)",2.062,1,"(1.2, 5.0)",2.147,2,"(1.4, 5.0)",2.247,3,"(1.6, 5.0)",2.36,4,"(1.8, 5.0)",2.484,5,"(2.0, 5.0)",2.617,6,"(2.2, 5.0)",2.759,7,"(2.4, 5.0)",2.907,8,"(2.6, 5.0)",3.061,9,"(2.8, 5.0)",3.22
E,C,D,"[1.85, 1.7]","[-55, -60, -65, -67, -78, -84]","{0.682: [0.329, 0.241, 0.188, 0.175, 0.66, 0.12]}","{0.402: [0.396, 0.31, 0.293, 0.082, 0.182, 0.151]}","{0.38: [0.257, 0.062, 0.058, 0.241, 0.219, 0.448]}",9,"(3.0, 5.3)",3.779,0,"(3.0, 8.3)",6.699,1,"(3.0, 8.0)",6.404,2,"(3.0, 7.7)",6.109,3,"(3.0, 7.3)",5.717,4,"(3.0, 7.0)",5.423,5,"(3.0, 6.7)",5.131,6,"(3.0, 6.3)",4.742,7,"(3.0, 6.0)",4.451,8,"(3.0, 5.7)",4.162,9,"(3.0, 5.3)",3.779
B,E,D,"[1.8, 4.8]","[-58, -68, -68, -72, -73, -73]","{0.503: [0.293, 0.139, 0.15, 0.263, 0.553, 0.027]}","{0.309: [0.526, 0.042, 0.117, 0.027, 0.12, 0.027]}","{0.259: [0.363, 0.218, 0.261, 0.014, 0.106, 0.0]}",0,"(2.0, 6.7)",1.91,0,"(2.0, 6.7)",1.91,1,"(2.4, 7.0)",2.28,2,"(2.8, 7.3)",2.693,3,"(3.2, 7.7)",3.22,4,"(3.6, 8.0)",3.672,5,"(4.0, 8.3)",4.134,6,"(4.4, 8.7)",4.687,7,"(4.8, 9.0)",5.161,8,"(5.2, 9.3)",5.64,9,"(5.6, 9.7)",6.201
E,D,C,"[1.6, 5.8]","[-50, -56, -60, -63, -70, -80]","{0.553: [0.39, 0.291, 0.25, 0.105, 0.489, 0.067]}","{0.483: [0.451, 0.356, 0.348, 0.137, 0.061, 0.096]}","{0.319: [0.324, 0.125, 0.13, 0.167, 0.094, 0.379]}",8,"(3.0, 5.7)",1.404,0,"(3.0, 8.3)",2.865,1,"(3.0, 8.0)",2.608,2,"(3.0, 7.7)",2.36,3,"(3.0, 7.3)",2.052,4,"(3.0, 7.0)",1.844,5,"(3.0, 6.7)",1.664,6,"(3.0, 6.3)",1.487,7,"(3.0, 6.0)",1.414,8,"(3.0, 5.7)",1.404,9,"(3.0, 5.3)",1.487
E,B,D,"[5.9, 0.2]","[-61, -62, -73, -75, -79, -90]","{0.724: [0.256, 0.215, 0.087, 0.316, 0.681, 0.2]}","{0.546: [0.176, 0.031, 0.058, 0.389, 0.234, 0.552]}","{0.427: [0.605, 0.127, 0.052, 0.014, 0.048, 0.2]}",7,"(0.3, 1.5)",5.749,0,"(1.0, 5.0)",6.859,1,"(0.9, 4.5)",6.595,2,"(0.8, 4.0)",6.36,3,"(0.7, 3.5)",6.159,4,"(0.6, 3.0)",5.994,5,"(0.5, 2.5)",5.869,6,"(0.4, 2.0)",5.787,7,"(0.3, 1.5)",5.749,8,"(0.2, 1.0)",5.756,9,"(0.1, 0.5)",5.808
E,D,C,"[2.2, 3]","[-52, -62, -61, -66, -69, -76]","{0.48: [0.366, 0.215, 0.237, 0.158, 0.468, 0.013]}","{0.393: [0.429, 0.287, 0.337, 0.096, 0.045, 0.041]}","{0.253: [0.297, 0.031, 0.116, 0.222, 0.078, 0.31]}",9,"(3.0, 5.3)",2.435,0,"(3.0, 8.3)",5.36,1,"(3.0, 8.0)",5.064,2,"(3.0, 7.7)",4.768,3,"(3.0, 7.3)",4.374,4,"(3.0, 7.0)",4.079,5,"(3.0, 6.7)",3.785,6,"(3.0, 6.3)",3.396,7,"(3.0, 6.0)",3.105,8,"(3.0, 5.7)",2.816,9,"(3.0, 5.3)",2.435
E,D,C,"[3.7, 4.9]","[-51, -58, -62, -68, -74, -81]","{0.637: [0.378, 0.266, 0.225, 0.193, 0.574, 0.08]}","{0.443: [0.44, 0.333, 0.326, 0.068, 0.121, 0.11]}","{0.365: [0.311, 0.094, 0.101, 0.259, 0.156, 0.397]}",9,"(3.0, 5.3)",0.806,0,"(3.0, 8.3)",3.471,1,"(3.0, 8.0)",3.178,2,"(3.0, 7.7)",2.886,3,"(3.0, 7.3)",2.5,4,"(3.0, 7.0)",2.214,5,"(3.0, 6.7)",1.931,6,"(3.0, 6.3)",1.565,7,"(3.0, 6.0)",1.304,8,"(3.0, 5.7)",1.063,9,"(3.0, 5.3)",0.806
D,E,C,"[5.1, 1.9]","[-51, -60, -65, -65, -70, -79]","{0.498: [0.378, 0.241, 0.188, 0.14, 0.489, 0.053]}","{0.399: [0.44, 0.31, 0.293, 0.11, 0.061, 0.082]}","{0.303: [0.329, 0.178, 0.25, 0.188, 0.239, 0.097]}",7,"(5.4, 2.0)",0.316,0,"(4.0, 6.7)",4.924,1,"(4.2, 6.0)",4.198,2,"(4.4, 5.3)",3.471,3,"(4.6, 4.7)",2.844,4,"(4.8, 4.0)",2.121,5,"(5.0, 3.3)",1.404,6,"(5.2, 2.7)",0.806,7,"(5.4, 2.0)",0.316,8,"(5.6, 1.3)",0.781,9,"(5.8, 0.7)",1.389
D,C,E,"[3.4, 3.8]","[-53, -59, -63, -68, -69, -73]","{0.491: [0.354, 0.253, 0.212, 0.193, 0.468, 0.027]}","{0.385: [0.418, 0.322, 0.315, 0.068, 0.045, 0.0]}","{0.258: [0.303, 0.192, 0.212, 0.15, 0.25, 0.014]}",4,"(4.8, 4.0)",1.414,0,"(4.0, 6.7)",2.961,1,"(4.2, 6.0)",2.341,2,"(4.4, 5.3)",1.803,3,"(4.6, 4.7)",1.5,4,"(4.8, 4.0)",1.414,5,"(5.0, 3.3)",1.676,6,"(5.2, 2.7)",2.11,7,"(5.4, 2.0)",2.691,8,"(5.6, 1.3)",3.33,9,"(5.8, 0.7)",3.92
