Shift_Point1,Shift_Point2,Toward_Point,Actual_Coord,RSSI,Normalized1,Normalized2,Normalized3,Best_Shift,Best_coord,Best_accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy
A,E,B,"[5.6, 9.5]","[-64, -69, -69, -83, -91, -95]","{1.238: [0.22, 0.127, 0.138, 0.456, 0.936, 0.267]}","{0.897: [0.135, 0.078, 0.0, 0.537, 0.422, 0.638]}","{0.447: [0.297, 0.207, 0.25, 0.137, 0.379, 0.301]}",8,"(5.4, 9.7)",0.283,0,"(3.0, 8.3)",2.864,1,"(3.3, 8.5)",2.508,2,"(3.6, 8.7)",2.154,3,"(3.9, 8.8)",1.838,4,"(4.2, 9.0)",1.487,5,"(4.5, 9.2)",1.14,6,"(4.8, 9.3)",0.825,7,"(5.1, 9.5)",0.5,8,"(5.4, 9.7)",0.283,9,"(5.7, 9.8)",0.316
A,E,B,"[4.95, 8.2]","[-24, -55, -67, -71, -74, -82]","{1.018: [0.707, 0.304, 0.163, 0.246, 0.574, 0.093]}","{0.772: [0.676, 0.141, 0.029, 0.315, 0.156, 0.414]}","{0.782: [0.736, 0.368, 0.272, 0.027, 0.121, 0.123]}",5,"(4.5, 9.2)",1.097,0,"(3.0, 8.3)",1.953,1,"(3.3, 8.5)",1.677,2,"(3.6, 8.7)",1.44,3,"(3.9, 8.8)",1.209,4,"(4.2, 9.0)",1.097,5,"(4.5, 9.2)",1.097,6,"(4.8, 9.3)",1.11,7,"(5.1, 9.5)",1.309,8,"(5.4, 9.7)",1.566,9,"(5.7, 9.8)",1.767
C,E,D,"[4.6, 2.2]","[-61, -67, -71, -65, -68, -78]","{0.425: [0.605, 0.056, 0.078, 0.122, 0.181, 0.04]}","{0.199: [0.176, 0.047, 0.029, 0.204, 0.062, 0.345]}","{0.289: [0.197, 0.082, 0.365, 0.188, 0.261, 0.083]}",3,"(3.9, 1.2)",1.221,0,"(3.0, 1.7)",1.676,1,"(3.3, 1.5)",1.476,2,"(3.6, 1.3)",1.345,3,"(3.9, 1.2)",1.221,4,"(4.2, 1.0)",1.265,5,"(4.5, 0.8)",1.404,6,"(4.8, 0.7)",1.513,7,"(5.1, 0.5)",1.772,8,"(5.4, 0.3)",2.062,9,"(5.7, 0.2)",2.283
C,E,D,"[5.9, 0.2]","[-60, -61, -72, -75, -79, -91]","{0.406: [0.579, 0.141, 0.065, 0.014, 0.048, 0.213]}","{0.57: [0.189, 0.047, 0.043, 0.389, 0.234, 0.569]}","{0.314: [0.211, 0.164, 0.385, 0.062, 0.141, 0.264]}",9,"(5.7, 0.2)",0.2,0,"(3.0, 1.7)",3.265,1,"(3.3, 1.5)",2.907,2,"(3.6, 1.3)",2.55,3,"(3.9, 1.2)",2.236,4,"(4.2, 1.0)",1.879,5,"(4.5, 0.8)",1.523,6,"(4.8, 0.7)",1.208,7,"(5.1, 0.5)",0.854,8,"(5.4, 0.3)",0.51,9,"(5.7, 0.2)",0.2
A,C,E,"[1.2, 4.1]","[-51, -65, -72, -76, -75, -75]","{0.65: [0.378, 0.177, 0.1, 0.333, 0.596, 0.0]}","{0.138: [0.342, 0.085, 0.065, 0.027, 0.096, 0.0]}","{0.381: [0.311, 0.016, 0.043, 0.407, 0.172, 0.293]}",1,"(1.2, 5.0)",0.9,0,"(1.0, 5.0)",0.922,1,"(1.2, 5.0)",0.9,2,"(1.4, 5.0)",0.922,3,"(1.6, 5.0)",0.985,4,"(1.8, 5.0)",1.082,5,"(2.0, 5.0)",1.204,6,"(2.2, 5.0)",1.345,7,"(2.4, 5.0)",1.5,8,"(2.6, 5.0)",1.664,9,"(2.8, 5.0)",1.836
B,E,A,"[1.1, 8.8]","[-54, -54, -65, -68, -69, -85]","{0.43: [0.407, 0.379, 0.293, 0.068, 0.045, 0.164]}","{0.39: [0.27, 0.156, 0.058, 0.259, 0.078, 0.466]}","{0.525: [0.341, 0.316, 0.188, 0.193, 0.468, 0.133]}",6,"(1.2, 9.3)",0.51,0,"(3.0, 8.3)",1.965,1,"(2.7, 8.5)",1.628,2,"(2.4, 8.7)",1.304,3,"(2.1, 8.8)",1.0,4,"(1.8, 9.0)",0.728,5,"(1.5, 9.2)",0.566,6,"(1.2, 9.3)",0.51,7,"(0.9, 9.5)",0.728,8,"(0.6, 9.7)",1.03,9,"(0.3, 9.8)",1.281
C,E,D,"[5.8, 2.4]","[-63, -65, -67, -67, -69, -74]","{0.495: [0.658, 0.085, 0.13, 0.095, 0.169, 0.013]}","{0.163: [0.149, 0.016, 0.029, 0.241, 0.078, 0.276]}","{0.214: [0.171, 0.11, 0.288, 0.163, 0.25, 0.028]}",6,"(4.8, 0.7)",1.972,0,"(3.0, 1.7)",2.886,1,"(3.3, 1.5)",2.657,2,"(3.6, 1.3)",2.46,3,"(3.9, 1.2)",2.247,4,"(4.2, 1.0)",2.126,5,"(4.5, 0.8)",2.062,6,"(4.8, 0.7)",1.972,7,"(5.1, 0.5)",2.025,8,"(5.4, 0.3)",2.138,9,"(5.7, 0.2)",2.202
E,A,B,"[3.2, 8.6]","[-60, -63, -55, -69, -84, -87]","{0.501: [0.189, 0.016, 0.203, 0.278, 0.312, 0.5]}","{0.9: [0.268, 0.203, 0.312, 0.211, 0.787, 0.16]}","{0.469: [0.341, 0.276, 0.402, 0.055, 0.273, 0.192]}",1,"(3.3, 8.5)",0.141,0,"(3.0, 8.3)",0.361,1,"(3.3, 8.5)",0.141,2,"(3.6, 8.7)",0.412,3,"(3.9, 8.8)",0.728,4,"(4.2, 9.0)",1.077,5,"(4.5, 9.2)",1.432,6,"(4.8, 9.3)",1.746,7,"(5.1, 9.5)",2.102,8,"(5.4, 9.7)",2.46,9,"(5.7, 9.8)",2.773
E,D,C,"[2.5, 0.2]","[-65, -74, -68, -69, -72, -74]","{0.208: [0.122, 0.156, 0.014, 0.278, 0.125, 0.276]}","{0.183: [0.145, 0.014, 0.308, 0.138, 0.217, 0.028]}","{0.545: [0.711, 0.042, 0.117, 0.068, 0.133, 0.013]}",4,"(1.8, 1.0)",1.063,0,"(3.0, 1.7)",1.581,1,"(2.7, 1.5)",1.315,2,"(2.4, 1.3)",1.105,3,"(2.1, 1.2)",1.077,4,"(1.8, 1.0)",1.063,5,"(1.5, 0.8)",1.166,6,"(1.2, 0.7)",1.393,7,"(0.9, 0.5)",1.628,8,"(0.6, 0.3)",1.903,9,"(0.3, 0.2)",2.2
E,D,C,"[2.5, 0.2]","[-65, -72, -68, -69, -72, -73]","{0.191: [0.122, 0.125, 0.014, 0.278, 0.125, 0.259]}","{0.182: [0.145, 0.014, 0.308, 0.138, 0.217, 0.014]}","{0.544: [0.711, 0.014, 0.117, 0.068, 0.133, 0.027]}",4,"(1.8, 1.0)",1.063,0,"(3.0, 1.7)",1.581,1,"(2.7, 1.5)",1.315,2,"(2.4, 1.3)",1.105,3,"(2.1, 1.2)",1.077,4,"(1.8, 1.0)",1.063,5,"(1.5, 0.8)",1.166,6,"(1.2, 0.7)",1.393,7,"(0.9, 0.5)",1.628,8,"(0.6, 0.3)",1.903,9,"(0.3, 0.2)",2.2
D,C,E,"[3, 1.95]","[-58, -64, -64, -65, -70, -70]","{0.217: [0.237, 0.123, 0.231, 0.188, 0.239, 0.028]}","{0.36: [0.526, 0.099, 0.169, 0.122, 0.157, 0.067]}","{0.146: [0.216, 0.0, 0.072, 0.204, 0.094, 0.207]}",1,"(3.0, 2.0)",0.05,0,"(3.0, 1.7)",0.25,1,"(3.0, 2.0)",0.05,2,"(3.0, 2.3)",0.35,3,"(3.0, 2.7)",0.75,4,"(3.0, 3.0)",1.05,5,"(3.0, 3.3)",1.35,6,"(3.0, 3.7)",1.75,7,"(3.0, 4.0)",2.05,8,"(3.0, 4.3)",2.35,9,"(3.0, 4.7)",2.75
B,A,E,"[2.5, 5.5]","[-56, -60, -53, -63, -76, -76]","{0.468: [0.385, 0.31, 0.424, 0.137, 0.152, 0.041]}","{0.664: [0.317, 0.241, 0.338, 0.105, 0.617, 0.013]}","{0.276: [0.243, 0.062, 0.232, 0.167, 0.188, 0.31]}",9,"(3.0, 5.3)",0.539,0,"(3.0, 8.3)",2.844,1,"(3.0, 8.0)",2.55,2,"(3.0, 7.7)",2.256,3,"(3.0, 7.3)",1.868,4,"(3.0, 7.0)",1.581,5,"(3.0, 6.7)",1.3,6,"(3.0, 6.3)",0.943,7,"(3.0, 6.0)",0.707,8,"(3.0, 5.7)",0.539,9,"(3.0, 5.3)",0.539
D,B,E,"[4.9, 5]","[-53, -57, -65, -74, -77, -80]","{0.247: [0.303, 0.219, 0.25, 0.075, 0.163, 0.111]}","{0.417: [0.418, 0.345, 0.293, 0.014, 0.167, 0.096]}","{0.418: [0.284, 0.109, 0.058, 0.37, 0.203, 0.379]}",0,"(5.0, 5.0)",0.1,0,"(5.0, 5.0)",0.1,1,"(4.8, 5.0)",0.1,2,"(4.6, 5.0)",0.3,3,"(4.4, 5.0)",0.5,4,"(4.2, 5.0)",0.7,5,"(4.0, 5.0)",0.9,6,"(3.8, 5.0)",1.1,7,"(3.6, 5.0)",1.3,8,"(3.4, 5.0)",1.5,9,"(3.2, 5.0)",1.7
A,B,E,"[5.05, 7.1]","[-48, -60, -65, -70, -67, -80]","{0.502: [0.415, 0.241, 0.188, 0.228, 0.426, 0.067]}","{0.417: [0.473, 0.31, 0.293, 0.041, 0.015, 0.096]}","{0.364: [0.351, 0.062, 0.058, 0.296, 0.047, 0.379]}",4,"(3.0, 7.0)",2.052,0,"(3.0, 8.3)",2.375,1,"(3.0, 8.0)",2.239,2,"(3.0, 7.7)",2.136,3,"(3.0, 7.3)",2.06,4,"(3.0, 7.0)",2.052,5,"(3.0, 6.7)",2.089,6,"(3.0, 6.3)",2.201,7,"(3.0, 6.0)",2.326,8,"(3.0, 5.7)",2.482,9,"(3.0, 5.3)",2.728
B,E,A,"[1.5, 7.6]","[-52, -58, -61, -71, -78, -76]","{0.445: [0.429, 0.333, 0.337, 0.027, 0.182, 0.041]}","{0.353: [0.297, 0.094, 0.116, 0.315, 0.219, 0.31]}","{0.758: [0.366, 0.266, 0.237, 0.246, 0.66, 0.013]}",3,"(2.1, 8.8)",1.342,0,"(3.0, 8.3)",1.655,1,"(2.7, 8.5)",1.5,2,"(2.4, 8.7)",1.421,3,"(2.1, 8.8)",1.342,4,"(1.8, 9.0)",1.432,5,"(1.5, 9.2)",1.6,6,"(1.2, 9.3)",1.726,7,"(0.9, 9.5)",1.992,8,"(0.6, 9.7)",2.285,9,"(0.3, 9.8)",2.506
A,C,E,"[1.2, 4.1]","[-51, -65, -71, -75, -76, -75]","{0.668: [0.378, 0.177, 0.113, 0.316, 0.617, 0.0]}","{0.137: [0.342, 0.085, 0.078, 0.014, 0.084, 0.0]}","{0.37: [0.311, 0.016, 0.029, 0.389, 0.188, 0.293]}",1,"(1.2, 5.0)",0.9,0,"(1.0, 5.0)",0.922,1,"(1.2, 5.0)",0.9,2,"(1.4, 5.0)",0.922,3,"(1.6, 5.0)",0.985,4,"(1.8, 5.0)",1.082,5,"(2.0, 5.0)",1.204,6,"(2.2, 5.0)",1.345,7,"(2.4, 5.0)",1.5,8,"(2.6, 5.0)",1.664,9,"(2.8, 5.0)",1.836
A,E,B,"[5.8, 7.5]","[-53, -67, -68, -72, -74, -67]","{0.579: [0.354, 0.152, 0.15, 0.263, 0.574, 0.107]}","{0.242: [0.284, 0.047, 0.014, 0.333, 0.156, 0.155]}","{0.318: [0.418, 0.23, 0.261, 0.014, 0.121, 0.082]}",6,"(4.8, 9.3)",2.059,0,"(3.0, 8.3)",2.912,1,"(3.3, 8.5)",2.693,2,"(3.6, 8.7)",2.506,3,"(3.9, 8.8)",2.302,4,"(4.2, 9.0)",2.193,5,"(4.5, 9.2)",2.14,6,"(4.8, 9.3)",2.059,7,"(5.1, 9.5)",2.119,8,"(5.4, 9.7)",2.236,9,"(5.7, 9.8)",2.302
D,C,E,"[2.1, 4.3]","[-55, -57, -65, -69, -70, -81]","{0.278: [0.276, 0.219, 0.25, 0.138, 0.239, 0.125]}","{0.299: [0.447, 0.197, 0.156, 0.068, 0.157, 0.08]}","{0.325: [0.257, 0.109, 0.058, 0.278, 0.094, 0.397]}",8,"(3.0, 4.3)",0.9,0,"(3.0, 1.7)",2.751,1,"(3.0, 2.0)",2.47,2,"(3.0, 2.3)",2.193,3,"(3.0, 2.7)",1.836,4,"(3.0, 3.0)",1.581,5,"(3.0, 3.3)",1.345,6,"(3.0, 3.7)",1.082,7,"(3.0, 4.0)",0.949,8,"(3.0, 4.3)",0.9,9,"(3.0, 4.7)",0.985
D,E,C,"[1.1, 1.1]","[-60, -73, -74, -77, -80, -80]","{0.254: [0.211, 0.0, 0.423, 0.037, 0.13, 0.111]}","{0.448: [0.189, 0.141, 0.072, 0.426, 0.25, 0.379]}","{0.345: [0.579, 0.028, 0.039, 0.041, 0.036, 0.067]}",6,"(1.2, 0.7)",0.412,0,"(3.0, 1.7)",1.992,1,"(2.7, 1.5)",1.649,2,"(2.4, 1.3)",1.315,3,"(2.1, 1.2)",1.005,4,"(1.8, 1.0)",0.707,5,"(1.5, 0.8)",0.5,6,"(1.2, 0.7)",0.412,7,"(0.9, 0.5)",0.632,8,"(0.6, 0.3)",0.943,9,"(0.3, 0.2)",1.204
D,E,C,"[0.3, 0.3]","[-46, -60, -71, -73, -74, -77]","{0.372: [0.395, 0.178, 0.365, 0.087, 0.196, 0.069]}","{0.404: [0.378, 0.062, 0.029, 0.352, 0.156, 0.328]}","{0.088: [0.211, 0.155, 0.078, 0.014, 0.108, 0.027]}",9,"(0.3, 0.2)",0.1,0,"(3.0, 1.7)",3.041,1,"(2.7, 1.5)",2.683,2,"(2.4, 1.3)",2.326,3,"(2.1, 1.2)",2.012,4,"(1.8, 1.0)",1.655,5,"(1.5, 0.8)",1.3,6,"(1.2, 0.7)",0.985,7,"(0.9, 0.5)",0.632,8,"(0.6, 0.3)",0.3,9,"(0.3, 0.2)",0.1
C,A,E,"[0.2, 5.8]","[-54, -61, -63, -62, -75, -77]","{0.266: [0.421, 0.141, 0.182, 0.162, 0.096, 0.027]}","{0.577: [0.341, 0.228, 0.212, 0.088, 0.596, 0.027]}","{0.243: [0.27, 0.047, 0.087, 0.148, 0.172, 0.328]}",0,"(1.0, 5.0)",1.131,0,"(1.0, 5.0)",1.131,1,"(1.2, 5.0)",1.281,2,"(1.4, 5.0)",1.442,3,"(1.6, 5.0)",1.612,4,"(1.8, 5.0)",1.789,5,"(2.0, 5.0)",1.97,6,"(2.2, 5.0)",2.154,7,"(2.4, 5.0)",2.341,8,"(2.6, 5.0)",2.53,9,"(2.8, 5.0)",2.72
C,A,E,"[0.95, 6.2]","[-56, -58, -60, -68, -73, -75]","{0.328: [0.474, 0.183, 0.221, 0.081, 0.12, 0.0]}","{0.576: [0.317, 0.266, 0.25, 0.193, 0.553, 0.0]}","{0.258: [0.243, 0.094, 0.13, 0.259, 0.141, 0.293]}",0,"(1.0, 5.0)",1.201,0,"(1.0, 5.0)",1.201,1,"(1.2, 5.0)",1.226,2,"(1.4, 5.0)",1.282,3,"(1.6, 5.0)",1.365,4,"(1.8, 5.0)",1.471,5,"(2.0, 5.0)",1.595,6,"(2.2, 5.0)",1.733,7,"(2.4, 5.0)",1.882,8,"(2.6, 5.0)",2.04,9,"(2.8, 5.0)",2.205
B,E,A,"[0.5, 8.6]","[-44, -66, -65, -70, -71, -87]","{0.455: [0.516, 0.241, 0.293, 0.041, 0.076, 0.192]}","{0.518: [0.405, 0.031, 0.058, 0.296, 0.109, 0.5]}","{0.615: [0.463, 0.165, 0.188, 0.228, 0.511, 0.16]}",7,"(0.9, 9.5)",0.985,0,"(3.0, 8.3)",2.518,1,"(2.7, 8.5)",2.202,2,"(2.4, 8.7)",1.903,3,"(2.1, 8.8)",1.612,4,"(1.8, 9.0)",1.36,5,"(1.5, 9.2)",1.166,6,"(1.2, 9.3)",0.99,7,"(0.9, 9.5)",0.985,8,"(0.6, 9.7)",1.105,9,"(0.3, 9.8)",1.217
E,D,C,"[1.8, 0.3]","[-55, -63, -68, -69, -70, -74]","{0.228: [0.257, 0.016, 0.014, 0.278, 0.094, 0.276]}","{0.267: [0.276, 0.137, 0.308, 0.138, 0.239, 0.028]}","{0.257: [0.447, 0.113, 0.117, 0.068, 0.157, 0.013]}",5,"(1.5, 0.8)",0.583,0,"(3.0, 1.7)",1.844,1,"(2.7, 1.5)",1.5,2,"(2.4, 1.3)",1.166,3,"(2.1, 1.2)",0.949,4,"(1.8, 1.0)",0.7,5,"(1.5, 0.8)",0.583,6,"(1.2, 0.7)",0.721,7,"(0.9, 0.5)",0.922,8,"(0.6, 0.3)",1.2,9,"(0.3, 0.2)",1.503
B,E,A,"[0.4, 7.6]","[-56, -53, -63, -71, -82, -82]","{0.475: [0.385, 0.391, 0.315, 0.027, 0.242, 0.123]}","{0.446: [0.243, 0.172, 0.087, 0.315, 0.281, 0.414]}","{0.878: [0.317, 0.329, 0.212, 0.246, 0.745, 0.093]}",6,"(1.2, 9.3)",1.879,0,"(3.0, 8.3)",2.693,1,"(2.7, 8.5)",2.47,2,"(2.4, 8.7)",2.283,3,"(2.1, 8.8)",2.081,4,"(1.8, 9.0)",1.98,5,"(1.5, 9.2)",1.942,6,"(1.2, 9.3)",1.879,7,"(0.9, 9.5)",1.965,8,"(0.6, 9.7)",2.11,9,"(0.3, 9.8)",2.202
D,C,E,"[1.8, 3.2]","[-54, -59, -64, -64, -69, -72]","{0.276: [0.289, 0.192, 0.231, 0.2, 0.25, 0.0]}","{0.284: [0.421, 0.169, 0.169, 0.135, 0.169, 0.04]}","{0.182: [0.27, 0.078, 0.072, 0.185, 0.078, 0.241]}",5,"(3.0, 3.3)",1.204,0,"(3.0, 1.7)",1.921,1,"(3.0, 2.0)",1.697,2,"(3.0, 2.3)",1.5,3,"(3.0, 2.7)",1.3,4,"(3.0, 3.0)",1.217,5,"(3.0, 3.3)",1.204,6,"(3.0, 3.7)",1.3,7,"(3.0, 4.0)",1.442,8,"(3.0, 4.3)",1.628,9,"(3.0, 4.7)",1.921
B,E,A,"[0.5, 8.6]","[-43, -68, -65, -70, -71, -86]","{0.452: [0.527, 0.218, 0.293, 0.041, 0.076, 0.178]}","{0.516: [0.419, 0.062, 0.058, 0.296, 0.109, 0.483]}","{0.616: [0.476, 0.139, 0.188, 0.228, 0.511, 0.147]}",7,"(0.9, 9.5)",0.985,0,"(3.0, 8.3)",2.518,1,"(2.7, 8.5)",2.202,2,"(2.4, 8.7)",1.903,3,"(2.1, 8.8)",1.612,4,"(1.8, 9.0)",1.36,5,"(1.5, 9.2)",1.166,6,"(1.2, 9.3)",0.99,7,"(0.9, 9.5)",0.985,8,"(0.6, 9.7)",1.105,9,"(0.3, 9.8)",1.217
A,B,E,"[4.4, 6.4]","[-46, -60, -65, -67, -71, -83]","{0.589: [0.439, 0.241, 0.188, 0.175, 0.511, 0.107]}","{0.459: [0.495, 0.31, 0.293, 0.082, 0.076, 0.137]}","{0.406: [0.378, 0.062, 0.058, 0.241, 0.109, 0.431]}",6,"(3.0, 6.3)",1.404,0,"(3.0, 8.3)",2.36,1,"(3.0, 8.0)",2.126,2,"(3.0, 7.7)",1.91,3,"(3.0, 7.3)",1.664,4,"(3.0, 7.0)",1.523,5,"(3.0, 6.7)",1.432,6,"(3.0, 6.3)",1.404,7,"(3.0, 6.0)",1.456,8,"(3.0, 5.7)",1.565,9,"(3.0, 5.3)",1.78
C,D,E,"[3.05, 4.3]","[-51, -52, -60, -62, -68, -80]","{0.301: [0.342, 0.268, 0.221, 0.162, 0.181, 0.067]}","{0.346: [0.329, 0.288, 0.154, 0.225, 0.261, 0.111]}","{0.319: [0.311, 0.188, 0.13, 0.148, 0.062, 0.379]}",8,"(3.0, 4.3)",0.05,0,"(3.0, 1.7)",2.6,1,"(3.0, 2.0)",2.301,2,"(3.0, 2.3)",2.001,3,"(3.0, 2.7)",1.601,4,"(3.0, 3.0)",1.301,5,"(3.0, 3.3)",1.001,6,"(3.0, 3.7)",0.602,7,"(3.0, 4.0)",0.304,8,"(3.0, 4.3)",0.05,9,"(3.0, 4.7)",0.403
B,A,E,"[1.4, 6.9]","[-46, -56, -65, -71, -77, -80]","{0.496: [0.495, 0.356, 0.293, 0.027, 0.167, 0.096]}","{0.785: [0.439, 0.291, 0.188, 0.246, 0.638, 0.067]}","{0.446: [0.378, 0.125, 0.058, 0.315, 0.203, 0.379]}",4,"(3.0, 7.0)",1.603,0,"(3.0, 8.3)",2.126,1,"(3.0, 8.0)",1.942,2,"(3.0, 7.7)",1.789,3,"(3.0, 7.3)",1.649,4,"(3.0, 7.0)",1.603,5,"(3.0, 6.7)",1.612,6,"(3.0, 6.3)",1.709,7,"(3.0, 6.0)",1.836,8,"(3.0, 5.7)",2.0,9,"(3.0, 5.3)",2.263
D,E,C,"[0.3, 0.3]","[-45, -61, -71, -72, -72, -77]","{0.388: [0.408, 0.164, 0.365, 0.1, 0.217, 0.069]}","{0.392: [0.392, 0.047, 0.029, 0.333, 0.125, 0.328]}","{0.08: [0.184, 0.141, 0.078, 0.027, 0.133, 0.027]}",9,"(0.3, 0.2)",0.1,0,"(3.0, 1.7)",3.041,1,"(2.7, 1.5)",2.683,2,"(2.4, 1.3)",2.326,3,"(2.1, 1.2)",2.012,4,"(1.8, 1.0)",1.655,5,"(1.5, 0.8)",1.3,6,"(1.2, 0.7)",0.985,7,"(0.9, 0.5)",0.632,8,"(0.6, 0.3)",0.3,9,"(0.3, 0.2)",0.1
C,D,E,"[3.05, 4.3]","[-52, -52, -60, -62, -68, -81]","{0.321: [0.368, 0.268, 0.221, 0.162, 0.181, 0.08]}","{0.342: [0.316, 0.288, 0.154, 0.225, 0.261, 0.125]}","{0.324: [0.297, 0.188, 0.13, 0.148, 0.062, 0.397]}",8,"(3.0, 4.3)",0.05,0,"(3.0, 1.7)",2.6,1,"(3.0, 2.0)",2.301,2,"(3.0, 2.3)",2.001,3,"(3.0, 2.7)",1.601,4,"(3.0, 3.0)",1.301,5,"(3.0, 3.3)",1.001,6,"(3.0, 3.7)",0.602,7,"(3.0, 4.0)",0.304,8,"(3.0, 4.3)",0.05,9,"(3.0, 4.7)",0.403
B,E,A,"[0.2, 9.7]","[-52, -51, -62, -66, -70, -77]","{0.477: [0.429, 0.414, 0.326, 0.096, 0.061, 0.055]}","{0.305: [0.297, 0.203, 0.101, 0.222, 0.094, 0.328]}","{0.575: [0.366, 0.354, 0.225, 0.158, 0.489, 0.027]}",9,"(0.3, 9.8)",0.141,0,"(3.0, 8.3)",3.13,1,"(2.7, 8.5)",2.773,2,"(2.4, 8.7)",2.417,3,"(2.1, 8.8)",2.102,4,"(1.8, 9.0)",1.746,5,"(1.5, 9.2)",1.393,6,"(1.2, 9.3)",1.077,7,"(0.9, 9.5)",0.728,8,"(0.6, 9.7)",0.4,9,"(0.3, 9.8)",0.141
E,D,C,"[2.5, 0.2]","[-65, -72, -68, -69, -73, -75]","{0.214: [0.122, 0.125, 0.014, 0.278, 0.141, 0.293]}","{0.18: [0.145, 0.014, 0.308, 0.138, 0.207, 0.042]}","{0.539: [0.711, 0.014, 0.117, 0.068, 0.12, 0.0]}",4,"(1.8, 1.0)",1.063,0,"(3.0, 1.7)",1.581,1,"(2.7, 1.5)",1.315,2,"(2.4, 1.3)",1.105,3,"(2.1, 1.2)",1.077,4,"(1.8, 1.0)",1.063,5,"(1.5, 0.8)",1.166,6,"(1.2, 0.7)",1.393,7,"(0.9, 0.5)",1.628,8,"(0.6, 0.3)",1.903,9,"(0.3, 0.2)",2.2
D,C,E,"[1.8, 3.9]","[-48, -56, -65, -66, -67, -71]","{0.356: [0.368, 0.233, 0.25, 0.175, 0.272, 0.014]}","{0.19: [0.263, 0.211, 0.156, 0.108, 0.193, 0.053]}","{0.243: [0.351, 0.125, 0.058, 0.222, 0.047, 0.224]}",7,"(3.0, 4.0)",1.204,0,"(3.0, 1.7)",2.506,1,"(3.0, 2.0)",2.247,2,"(3.0, 2.3)",2.0,3,"(3.0, 2.7)",1.697,4,"(3.0, 3.0)",1.5,5,"(3.0, 3.3)",1.342,6,"(3.0, 3.7)",1.217,7,"(3.0, 4.0)",1.204,8,"(3.0, 4.3)",1.265,9,"(3.0, 4.7)",1.442
E,B,A,"[2.2, 8.9]","[-60, -63, -65, -79, -83, -89]","{0.626: [0.189, 0.016, 0.058, 0.463, 0.297, 0.534]}","{0.4: [0.341, 0.276, 0.293, 0.082, 0.258, 0.219]}","{0.919: [0.268, 0.203, 0.188, 0.386, 0.766, 0.187]}",3,"(2.1, 8.8)",0.141,0,"(3.0, 8.3)",1.0,1,"(2.7, 8.5)",0.64,2,"(2.4, 8.7)",0.283,3,"(2.1, 8.8)",0.141,4,"(1.8, 9.0)",0.412,5,"(1.5, 9.2)",0.762,6,"(1.2, 9.3)",1.077,7,"(0.9, 9.5)",1.432,8,"(0.6, 9.7)",1.789,9,"(0.3, 9.8)",2.102
E,D,C,"[1.8, 0.3]","[-53, -62, -66, -69, -72, -75]","{0.263: [0.284, 0.031, 0.043, 0.278, 0.125, 0.293]}","{0.255: [0.303, 0.151, 0.269, 0.138, 0.217, 0.042]}","{0.215: [0.395, 0.127, 0.143, 0.068, 0.133, 0.0]}",5,"(1.5, 0.8)",0.583,0,"(3.0, 1.7)",1.844,1,"(2.7, 1.5)",1.5,2,"(2.4, 1.3)",1.166,3,"(2.1, 1.2)",0.949,4,"(1.8, 1.0)",0.7,5,"(1.5, 0.8)",0.583,6,"(1.2, 0.7)",0.721,7,"(0.9, 0.5)",0.922,8,"(0.6, 0.3)",1.2,9,"(0.3, 0.2)",1.503
D,B,E,"[5.5, 5.4]","[-50, -63, -69, -75, -77, -79]","{0.283: [0.342, 0.137, 0.327, 0.062, 0.163, 0.097]}","{0.377: [0.451, 0.276, 0.25, 0.027, 0.167, 0.082]}","{0.428: [0.324, 0.016, 0.0, 0.389, 0.203, 0.362]}",0,"(5.0, 5.0)",0.64,0,"(5.0, 5.0)",0.64,1,"(4.8, 5.0)",0.806,2,"(4.6, 5.0)",0.985,3,"(4.4, 5.0)",1.17,4,"(4.2, 5.0)",1.36,5,"(4.0, 5.0)",1.552,6,"(3.8, 5.0)",1.746,7,"(3.6, 5.0)",1.942,8,"(3.4, 5.0)",2.138,9,"(3.2, 5.0)",2.335
D,E,C,"[0.4, 1.7]","[-49, -64, -68, -71, -81, -98]","{0.393: [0.355, 0.123, 0.308, 0.113, 0.12, 0.361]}","{0.76: [0.338, 0.0, 0.014, 0.315, 0.266, 0.69]}","{0.205: [0.289, 0.099, 0.117, 0.041, 0.024, 0.307]}",6,"(1.2, 0.7)",1.281,0,"(3.0, 1.7)",2.6,1,"(2.7, 1.5)",2.309,2,"(2.4, 1.3)",2.04,3,"(2.1, 1.2)",1.772,4,"(1.8, 1.0)",1.565,5,"(1.5, 0.8)",1.421,6,"(1.2, 0.7)",1.281,7,"(0.9, 0.5)",1.3,8,"(0.6, 0.3)",1.414,9,"(0.3, 0.2)",1.503
